Naive,SNaive,Autoarima,Random Forest,XGBoost,item_id,weighting_factor,Naive_weighted,SNaive_weighted,Autoarima_weighted,Random Forest_weighted,XGBoost_weighted
1.10194633003868,1.13389341902768,0.953986671171124,0.916037655201352,0.946137616493571,1465,0.0000773343148108102,0.0000852182643918282,0.0000876888706289927,0.0000737759055536646,0.0000708411444058977,0.0000731689042882634
0.755928946018454,0.755928946018454,0.888074212303573,0.990852269149466,0.76524721403552,1466,0.000205651992719117,0.000155458294102757,0.000155458294102757,0.00018263423144269,0.000203770743640847,0.000157374614489158
4.75469692589789,4.73210916430054,4.28556674395584,4.99510489216231,4.11630919322485,1467,0.000594042107102298,0.0028244901804932,0.00281107209899918,0.00254580709870706,0.00296730263533709,0.00244526098662785
0.981980506061966,0.981980506061966,0.81367597405227,0.664730077672242,0.782312617373053,1468,0.0000607217582958954,0.0000596275829403758,0.0000596275829403758,0.0000494078358275792,0.0000403635791084256,0.0000475033976639558
5.40171930301561,5.14434502286595,5.22072698429871,5.33133913724899,5.4073924252293,1469,0.000333683247239237,0.00180246323770511,0.00171658175214892,0.0017420691330703,0.00177897855545087,0.00180435626354736
0.925820099772551,0.801783725737273,0.508856152632949,0.561333242078961,0.554833721936612,1470,0.0000443956251691688,0.0000411023621235847,0.0000355956897545716,0.0000225909870173178,0.0000249207402103318,0.0000246321899503127
1.43924583425785,1.83225076262581,1.35634251581661,1.35349624059474,1.33201619564108,1471,0.000130895488402001,0.000188390786405726,0.000239833358448844,0.000177539116048214,0.000177166551462921,0.000174354910487815
0.534522483824849,0.534522483824849,0.492180124759531,0.500809860513315,0.491857479288391,1472,0.0000263509517133131,0.0000140851761609488,0.0000140851761609488,0.0000129694147017908,0.0000131968164519374,0.0000129609126865603
1.80277563773199,2.21198036674315,1.7908604534846,1.72700768570175,1.80067394712717,1473,0.000140633883600399,0.000253531339194437,0.000311079389422924,0.000251855660559911,0.000242875797847975,0.000253235770282554
2.1380899352994,1.79284291400159,1.4575121597591,1.45665508392006,1.53477309494216,1474,0.000185315932157756,0.000396222129397124,0.000332242355820633,0.000270100224517023,0.000269941394708981,0.000284417906739851
0.886405260427918,0.925820099772551,0.792774701950375,0.785886509514402,0.771737889232828,1475,0.0000670230728360355,0.0000594096043319054,0.0000620513079801214,0.0000531341965913863,0.0000526725287680415,0.0000517242447603801
0.925820099772551,0.462910049886276,0.352677066722648,0.380681857763492,0.354183560980377,1476,0.0000160397097385384,0.0000148498856704564,0.0000074249428352282,0.00000565683778167041,0.00000610602650125398,0.00000568100151228717
3.25686089005086,2.48567323447219,1.4142129629684,1.33829638299903,1.38078539405875,1477,0.000303608791479477,0.000988811598845115,0.000754672246730984,0.000429367488581446,0.00040631854748369,0.000419218584782692
0,0,0.186471669031919,0.274962333116586,0.312211838865148,1478,0.0000621538752368363,0,0,0.0000115899368522145,0.0000170899745473577,0.0000194051756802877
0.707106781186548,0.707106781186548,0.569897220651723,0.607589876329778,0.588346012315693,1479,0.0000690280365533528,0.0000488101927388687,0.0000488101927388687,0.0000393388861788013,0.000041940736192739,0.000040612370044147
11.2297436683632,8.39430078769433,6.80398940654689,6.43433634336634,6.76313854248671,1480,0.000919991922860453,0.0103312734706874,0.00772268892273993,0.00625961529725122,0.00591953746486449,0.00622203283227399
0.925820099772551,1.0690449676497,0.778348486118264,0.743803921320166,0.722839267110891,1481,0.000124880597250049,0.000115616967005696,0.000133502974047254,0.0000972006238151203,0.0000928866779313908,0.0000902685993925958
0.327326835353989,0.327326835353989,0.324890253920169,0.339237247466359,0.320400743243793,1482,0.0000317929960888886,0.0000104067007961977,0.0000104067007961977,0.000010329234572202,0.0000107853684819033,0.0000101864995768269
1.26773138209278,1.54688627340769,0.90495184079194,0.915412535777101,0.921577751973129,1483,0.000118865706098097,0.000150689785875174,0.00018387172914206,0.000107567739540507,0.000108811157436195,0.000109543990212583
0.626783170528009,0.626783170528009,0.770929320980453,0.705601462211228,0.60135334169295,1484,0.000122016363368167,0.0000764778030881974,0.0000764778030881974,0.0000940659921599253,0.0000860949244062753,0.0000733749478526686
7.04069801734378,9.76875485558786,6.81329681279837,6.60980602223523,6.07567742064575,1485,0.00157303724792952,0.0110752802327053,0.015366615253732,0.0107175696677313,0.0103974710745649,0.00955726688908009
1.48804761828569,1.22474487139159,1.1684005306197,1.12666367742298,1.26704087527837,1486,0.000101966726194994,0.00015173134405885,0.00012488322495991,0.000119137976991785,0.000114882206709634,0.000129196010007375
0.823754471047914,0.944911182523068,0.650495613927353,0.66630292998401,0.637762741428622,1487,0.0000870727100092085,0.000071726534176344,0.0000822759773802894,0.0000566404159537584,0.0000580168018007836,0.0000555317302390922
0.906326967174966,1.21007673900696,0.807854587915492,0.848266807303301,0.832903600204587,1488,0.0000907962140556549,0.0000822910573160307,0.000109870386618645,0.000073350138090218,0.0000770194146122175,0.0000756244935719013
0,0,0.0221360036182026,0.081162389459466,0.0233433199725381,1489,0.00000315065727007005,0,0,0.0000000697429607299868,0.000000255714872406723,0.0000000735468007790485
1.34960311626366,1.26773138209278,1.21946387344219,1.22783505869527,1.21318493086209,1490,0.000060148911519519,0.0000811771584266098,0.0000762526627320159,0.0000733494246249241,0.000073852942306025,0.0000729717530632379
0.377964473009227,0.462910049886276,0.353565741293875,0.370594819065683,0.355345280737154,1491,0.000020049637173173,0.00000757805054818455,0.00000928117854403525,0.00000708886482980615,0.00000743029166052464,0.00000712454394997925
2.25989885993663,1.91796022601394,1.3879085024135,1.33894971404718,1.33617278636815,1492,0.00041531391287287,0.000938567438217217,0.000796555566200381,0.000576417710846877,0.000556084444880942,0.000554931148180801
2.95199690282455,4.47213595499958,2.52977824884741,2.8233698244523,2.22725399922363,1493,0.000438800630704301,0.00129533810279655,0.0019623760776492,0.00111006829113626,0.00123889645968116,0.000977320459598003
0.566946709513841,0.823754471047914,0.542886566498625,0.756081949211187,0.589860084502998,1494,0.000109127310899699,0.0000618693698326781,0.0000898941102670627,0.0000592437511255655,0.0000825091899372195,0.0000643698448288813
0,0,0.159232577038671,0.221954867498924,0.218555884705918,1495,0.0000335115364180178,0,0,0.00000533612830436625,0.0000074380486253465,0.00000732414348969445
0.654653670707977,0.654653670707977,0.621288995877747,0.616287310404954,0.603882752514864,1496,0.0000421042380636633,0.0000275636940007397,0.0000275636940007397,0.000026158899788771,0.000025948307632905,0.0000254260231744261
1.34960311626366,1.23923939806411,1.15533672577817,1.02281953264814,1.0574386094802,1497,0.0000664502260596591,0.0000896814321665404,0.0000823477381433957,0.0000767723866029859,0.0000679665891627037,0.0000702670346441707
0.566946709513841,0.566946709513841,0.520931281294186,0.536659949142848,0.518510842001071,1498,0.0000254916815487485,0.0000144524249740377,0.0000144524249740377,0.0000132794143315329,0.0000136803645235171,0.0000132177132638648
0.534522483824849,1.43924583425785,0.50742107782725,0.748573993808568,0.683759705102641,1499,0.0000552797139203199,0.0000295482499898165,0.000079561097978786,0.0000280500920194308,0.000041380956225929,0.0000377980408883163
2.04415543160774,2.78388218141501,2.19918351355305,2.16250079046256,2.11778750525455,1500,0.000368054053821819,0.000752359693245119,0.00102461912223212,0.000809418407261312,0.000795917182322633,0.000779460276442133
0.188982236504614,0.566946709513841,0.186809954723195,0.298839608919811,0.231727374138743,1501,0.00000830627825745739,0.00000156973904212394,0.00000470921712637183,0.00000155169546519388,0.0000024822449460377,0.00000192479204946633
2.36038737740833,2.47847879612821,2.26360289802383,2.37364288853196,2.24896590923597,1502,0.0000624402986250245,0.000147383292716115,0.000154756956166037,0.000141340040921079,0.000148210970789101,0.000140426102970194
23.6144628806767,7.46898348409704,8.57404304485552,7.10626716760123,8.33574871825282,1503,0.000771624607778973,0.0182215006582133,0.005763251451424,0.00661594260156667,0.00548337061597289,0.00643206883526591
1.0522085616183,1.6583123951777,1.07913796825815,1.08373763413256,1.13216870318847,1504,0.00011055942784064,0.000116331576541542,0.000183342069591887,0.000119308876331731,0.000119817412759065,0.000125171924043597
0.963624111659431,0.534522483824849,0.451285916447954,0.45635144751419,0.448080261976937,1505,0.0000412449678990988,0.0000397446455521908,0.0000220463626867024,0.0000186132731372112,0.00001882220080343,0.0000184810560214585
0.267261241912424,0.267261241912424,0.261209841995378,0.323769499210105,0.26999218136967,1506,0.0000194767903967966,0.00000520539118991585,0.00000520539118991585,0.00000508752934212435,0.00000630599067299103,0.00000525858112531096
2.54249596150824,1.14953406710222,1.05030309983516,1.05346032306918,1.0499901044868,1507,0.00012946337146106,0.000329160099102986,0.000148822555936398,0.000135975780360662,0.000136384525124993,0.000135935258927611
1.78285485347838,1.74233013109292,1.41908220155516,1.38285941815351,1.38572618061486,1508,0.000134905415836636,0.000240516775384865,0.000235049770859791,0.000191441874507167,0.000186555224849607,0.00018694196663156
2.275647474582,2.52841000291827,2.26000733098255,2.41367812218461,2.34895341435992,1509,0.000470593626793189,0.00107090519836631,0.00118985363329349,0.00106354504646628,0.00113586154143023,0.00110540250643188
0.681385143869247,1.01770048919821,0.614991043689558,0.641773098665649,0.627283455541632,1510,0.0000716058470470465,0.0000487911603920311,0.0000728733055692318,0.0000440369546097379,0.0000459547063419616,0.0000449171631726569
3.39642669370535,3.32200455835242,2.81411966589489,2.49390504914776,2.6392929805307,1511,0.000153236512680679,0.000520456582118979,0.000509052393631246,0.000431225883867852,0.000382157312688142,0.000404436052279122
0.823754471047914,0.944911182523068,0.815264398939911,0.757199668029466,0.777523848765407,1512,0.0000549932905321317,0.0000453009689534804,0.0000519637751875512,0.0000448340719514062,0.0000416409013347781,0.0000427585949108172
2.22003860970286,2.54950975679639,2.25210457898568,2.15427958527652,2.21369738707485,1513,0.00018789374265145,0.000417131363207793,0.000479036930130862,0.000423156358188088,0.000404775653995218,0.000415939887155229
1.36277028773849,1,0.981741925189817,0.946474026695515,1.02245201354868,1514,0.00014521665781141,0.000197896946550078,0.00014521665781141,0.000142565281209405,0.00013744379486203,0.000148477064180086
2.08737702802892,2.1380899352994,1.77313923268283,1.75644008029767,1.83758664812434,1515,0.000197059291073472,0.00041133703734643,0.000421330486901424,0.000349413560167037,0.00034612283703649,0.00036211352216546
0.755928946018454,0.963624111659431,0.544883403536881,0.486267052210442,0.482460380272678,1516,0.0000704601534942937,0.00005326286956724,0.000067897102818326,0.0000383925682497018,0.0000342624511379655,0.0000339942324489282
0.462910049886276,0.845154254728517,0.42393752864659,0.482670585701026,0.426299262090689,1517,0.0000306473025361359,0.0000141869443458825,0.0000259016981343673,0.0000129925416968538,0.0000147925514652732,0.0000130649224562248
0.681385143869247,0.681385143869247,0.565785429327008,0.561045195077614,0.562665590899276,1518,0.0000509833630974971,0.0000347393061991261,0.0000347393061991261,0.0000288456439786521,0.0000286039708947481,0.0000286865841232856
1.92724822331886,2.26778683805536,1.94223403799004,2.03115522345309,2.51624381417246,1519,0.000132900452119318,0.00025613216022523,0.000301389896087797,0.000258123781770406,0.000269941447521431,0.000334409940545958
1.4142135623731,1.4142135623731,1.00472454678482,1.02646490052468,1.00489532122735,1520,0.000134618992448447,0.000190380004873596,0.000190380004873596,0.000135255006176395,0.000138181670692328,0.000135277995659784
1.42678459681701,2.30682218027931,1.18668808339264,1.3312988550809,1.14365416162143,1521,0.000170994762748347,0.000243972693625721,0.000394454511419485,0.000202917447276014,0.000227645131871704,0.000195558872032615
0.422577127364258,0.422577127364258,0.422664677590478,0.420056832570768,0.409317632979225,1522,0.0000910826374438431,0.0000384894392837795,0.0000384894392837795,0.0000384974135892923,0.0000382598841868524,0.0000372817295640188
1.34960311626366,1.45160010235011,1.34386603987399,1.3796626542806,1.33601560666976,1523,0.0000859270164564558,0.000115967369180871,0.000124731665882831,0.000115474399323524,0.000118550295598726,0.000114799835020395
1.10194633003868,1.33630620956212,1.0611086719543,1.04605513279443,1.05002933993853,1524,0.000139201766659458,0.000153392875905291,0.000186016185169052,0.000147708201753711,0.000145612722508179,0.000146165939163709
2.96407056017806,3.8821937833432,2.95268622528326,3.80443036583457,2.73228598878005,1525,0.000597765611148744,0.00177181944989284,0.002320641939498,0.00176501428598692,0.00227415764270594,0.00163326660391626
1.37581144887559,1.45160010235011,1.2552745857833,1.21560075628501,1.19705364241876,1526,0.000158964980444443,0.000218705840065749,0.000230753581883237,0.000199544699981449,0.000193237950451097,0.000190289608858048
0.963624111659431,0.886405260427918,0.775912892228587,0.773267478949568,0.782297883415541,1527,0.0000690280365533528,0.0000665170804033194,0.0000611868147179026,0.0000535597434869726,0.0000533771358024497,0.0000540004868920185
0.626783170528009,0.7319250547114,0.547481626144834,0.544788535803259,0.53543082855953,1528,0.0000366621936880878,0.0000229792459983316,0.0000268339781209936,0.0000200718774183912,0.0000199731428186688,0.0000196300687432228
0.906326967174966,1.08562029668362,0.874223308398782,0.840826543292457,0.865877934046425,1529,0.0000741836575407402,0.0000672346493528453,0.0000805352843084543,0.0000648530825243881,0.000062375588338772,0.0000642339921313835
0.188982236504614,0.422577127364258,0.203344193849279,0.234568457609827,0.207624209407464,1530,0.0000177582500676675,0.00000335599381419602,0.00000750423030061109,0.00000361103704418375,0.00000416552532822238,0.00000368704263075952
1.51185789203691,1.0690449676497,0.695033574182527,0.676344671157053,0.696984414130277,1531,0.000111705121393393,0.000168882269359541,0.000119417797886305,0.0000776388097765427,0.0000755511635953727,0.0000778567285897252
2.37546987833084,2.15472901842834,1.40690379644339,1.33466144021217,1.49984545631477,1532,0.000250047617888286,0.000593980584442004,0.000538784858252771,0.000351792942898655,0.000333728913812402,0.000375032783552079
2.15472901842834,2.07019667802706,1.90079706421398,1.79298057786502,1.87965411430706,1533,0.000209375496765564,0.000451147458628609,0.000433448457864336,0.000397980329570327,0.000375406199181496,0.000393553513930476
0.534522483824849,0.963624111659431,0.555356210881818,0.60604089949157,0.529467912959096,1534,0.000107981617346946,0.000057718602311714,0.0001040536900915,0.0000599682618546903,0.0000654412765054977,0.0000571728015746353
0.327326835353989,0.422577127364258,0.318609060147945,0.328147977864798,0.326133792574715,1535,0.000029215185595195,0.0000095629142451546,0.0000123456692042311,0.00000930822282453283,0.00000958690407600799,0.00000952805927893511
14.320315239946,9.48306761699881,9.28322263208743,9.11322072497023,9.03046072703389,1536,0.00104659106043963,0.0149875139128049,0.00992489379349551,0.00971573781881356,0.00953781534256702,0.00945119946856484
1.52362350055011,0.981980506061966,0.745172132727658,0.726347484496844,0.748128496230314,1537,0.0000979567987603596,0.000149249280629942,0.000096191666818908,0.0000729946766474312,0.0000711506743689507,0.0000732842725521233
0.944911182523068,1.26773138209278,0.883727627714106,0.928560395407612,0.879117058684552,1538,0.000135191839224824,0.000127744280669397,0.00017138693718815,0.00011947276336446,0.000125533787686485,0.000118849452057482
0.981980506061966,0.823754471047914,0.877540173161215,0.837510692778636,0.8929557825424,1539,0.0000412449678990988,0.0000405017544500665,0.0000339757267151103,0.0000361941162722039,0.0000345431016388068,0.0000368299325862759
0.654653670707977,0.755928946018454,0.547815251871836,0.555023925811375,0.556499743184045,1540,0.0000561389840848844,0.0000367515920009863,0.0000424370830698335,0.0000307537917062899,0.0000311584793378549,0.0000312413302258514
0.944911182523068,1.11803398874989,0.813410566062003,0.883247287358224,0.786551305367463,1541,0.0000882184035619613,0.0000833585560300301,0.0000986311736155275,0.0000717577815784211,0.0000779186656411754,0.0000693883004790942
0.886405260427918,0.963624111659431,0.76646010345352,0.787667590178796,0.768553687274001,1542,0.000149513008634233,0.000132529117355789,0.000144074340126692,0.000114595756065441,0.000117766551211308,0.000114908774081269
0.534522483824849,0.534522483824849,0.453887353294617,0.446236562214518,0.456437784956978,1543,0.0000392400041817815,0.0000209746645005433,0.0000209746645005433,0.0000178105416413385,0.0000175103245673615,0.0000179106205904349
1.01770048919821,1.0522085616183,0.910324119585887,0.90372008262045,0.904473365820921,1544,0.000049264822768368,0.0000501368342316314,0.0000518368683034851,0.0000448469564131694,0.0000445216097025113,0.0000445587200658769
0.654653670707977,0.654653670707977,0.638705492607392,0.641379022277114,0.627801991068066,1545,0.00000257781049369367,0.00000168757310208611,0.00000168757310208611,0.00000164646172122312,0.00000165335357406093,0.00000161835456053704
0.681385143869247,0.7319250547114,0.671325993622429,0.693413354532452,0.668654234836625,1546,0.0000716058470470465,0.0000487911603920311,0.0000524101135175656,0.0000480708664180341,0.0000496524506050302,0.0000478795528670712
0.422577127364258,0.566946709513841,0.411023097427658,0.430645631700716,0.403883592738641,1547,0.0000283559154306304,0.0000119825612864596,0.0000160762929486487,0.0000116549361906944,0.0000122113511130759,0.0000114524889995161
4.73588127264308,3.10529501704059,2.55780301647544,2.77425540674644,2.60767158971187,1548,0.000387244420830427,0.00183394360054634,0.0012025081703815,0.000990494947713351,0.00107431492822121,0.00100980627447393
0.981980506061966,1.29559693908693,0.932154864577758,0.925965001314099,0.92855933290883,1549,0.0000899369438910904,0.0000883163256758395,0.00011652202921613,0.0000838351597533368,0.0000832784623682996,0.0000835117886233698
0.626783170528009,0.626783170528009,0.601017996303483,0.592338125436898,0.597754879265539,1550,0.0000240595646078076,0.0000150801301864051,0.0000150801301864051,0.0000144602313125187,0.0000142513973986167,0.0000143817221373215
0.77919372247398,0.944911182523068,0.569278487659117,0.594524609739898,0.576868975838977,1551,0.00006158102846046,0.0000479835507998819,0.0000581886024235599,0.0000350567547504637,0.0000366114369128365,0.0000355241848190964
1.3228756555323,1.3228756555323,1.13659519742294,1.17816530738283,1.15204269193516,1552,0.0000930876011611604,0.000123143321407999,0.000123143321407999,0.000105802920419397,0.000109672582235569,0.00010724089062749
0.866025403784439,0.981980506061966,0.785934989735632,0.73484480900255,0.753322818027719,1553,0.0000452548953337334,0.000039191889004619,0.0000444394250216008,0.0000355674056996048,0.0000332553249179477,0.0000340915452823575
1,0.654653670707977,0.716564412611026,0.789825536885169,0.732879821388831,1554,0.0000641588389541536,0.0000641588389541536,0.0000420018194296986,0.0000459739407489885,0.0000506742894228935,0.0000470207184332349
1.4638501094228,1.4638501094228,1.46338567997158,1.25286898269221,1.22903364026191,1555,0.000144070964258658,0.000210898296794684,0.000210898296794684,0.000210831385995817,0.00018050204242623,0.000177068061658861
0.845154254728517,1.28173988892331,0.909383504115863,0.901807391294067,0.84941877854048,1556,0.000105117383465064,0.000088840403881428,0.000134733143406421,0.0000955920145189509,0.0000947956333622877,0.0000892886794662661
1.0522085616183,1.29559693908693,1.08142077310299,1.08710967492715,1.01835563516771,1557,0.000128317677908307,0.000135016959302101,0.000166247990728746,0.000138765402446382,0.000139495389118306,0.00013067303038956
0.422577127364258,0.5,0.385313498550323,0.369155768635113,0.379085527328138,1558,0.0000243459879959958,0.0000102880576701926,0.0000121729939979979,0.00000938083781040132,0.00000898746191184308,0.00000922921169778658
0.866025403784439,1.26773138209278,0.848201613595762,0.860238597521885,0.893463609357779,1559,0.000127744831131931,0.000110630268962405,0.000161946131326091,0.000108353371894622,0.000109891034373602,0.000114135357899935
0.755928946018454,0.925820099772551,0.684903114837518,0.712662059156856,0.68109020957964,1560,0.0000824899357981975,0.0000623565302250614,0.0000763708405909186,0.0000564976139709324,0.0000587874475056603,0.0000561830876610054
0.422577127364258,0.422577127364258,0.387264561849321,0.398202261919726,0.384843157645119,1561,0.0000340843831943941,0.0000144032807382697,0.0000144032807382697,0.0000131996737236814,0.0000135724784841464,0.0000131171416549169
1.11803398874989,0.866025403784439,0.829524767086688,0.797776259267457,0.814071707730291,1562,0.000118006435933533,0.000131935206264926,0.0001021965713285,0.0000978892612824937,0.0000941427330285385,0.000096065700823576
0.925820099772551,1.16496474502144,0.7773452503783,0.803667972326569,0.778741281009852,1563,0.0000781935849753748,0.0000723931926434749,0.0000910927697831494,0.0000607834118906596,0.0000628416798861047,0.000060892572530476
1.80277563773199,2.00890873006075,1.84944885768264,2.2010099794131,1.84922204866149,1564,0.000211094037094693,0.000380555187344807,0.000424068653983296,0.000390407625768397,0.000464620082240019,0.000390359747736472
1.52362350055011,1.6583123951777,1.06813988316936,1.25911332986343,1.39079179109266,1565,0.000209375496765564,0.000319009427311367,0.000347209981532823,0.000223642318653695,0.0002636274789243,0.000291197722157495
0.422577127364258,0.422577127364258,0.422575676907133,0.418289798329544,0.411493622629285,1566,0.0000332251130298296,0.0000140401728204982,0.0000140401728204982,0.0000140401246288962,0.0000138977258287237,0.000013671922122912
3.44860220130666,4.53163483587483,2.61391908715243,2.53406853747033,2.86477645088459,1567,0.000655336712174569,0.00225999562820229,0.00296974667411795,0.00171299714046482,0.00166066814377083,0.00187739318043784
1.71130693581585,1.10194633003868,0.856116525767218,0.8258013974252,0.850179122842897,1568,0.0000421042380636633,0.0000720532746255887,0.0000463966106133287,0.0000360461340111393,0.0000347697386304965,0.0000357961441849338
0,0.377964473009227,0.0691174788957394,0.19291476733696,0.0890819118633681,1569,0.0000105976653629629,0,0.00000400554100404041,0.000000732483912068695,0.00000204444614781094,0.000000944060291820928
1.53529894715748,1.60356745147455,0.743668939040392,0.827829156647738,0.798268887396726,1570,0.000104544536688688,0.000160507117109209,0.000167644216263466,0.0000777465246817458,0.000086545015639125,0.0000834546509858851
0.597614304667197,0.801783725737273,0.526817383839171,0.529107142719199,0.521859212702038,1571,0.000036948617076276,0.0000220810221024532,0.0000296247998602564,0.000019465173784599,0.0000195497772086542,0.0000192819762178544
1.47599845141227,1.91796022601394,1.21812618914558,1.21732576381265,1.07756124876613,1572,0.000185029508769568,0.000273103268409456,0.000354879238458928,0.000225389290396953,0.000225241188090793,0.00019938062852832
1.01770048919821,1.01770048919821,0.956658680372719,1.03711433860594,0.949145899859837,1573,0.000139201766659458,0.000141665706026587,0.000141665706026587,0.000133168578397989,0.000144368148161803,0.000132122786078071
1.96396101212393,1.96396101212393,1.64500344937793,1.36464342659993,1.54917834634136,1574,0.000245751267065464,0.000482645907196626,0.000482645907196626,0.000404261682011685,0.000335362851179488,0.000380712541523768
3.13391585264004,4.33012701892219,2.32842072087367,2.51675209548389,2.38274742596048,1575,0.000432499316164161,0.00135541646318284,0.0018727769745878,0.00100704036952032,0.0010884935602515,0.00103053663231982
0.944911182523068,0.5,0.538593493497726,0.560755176026808,0.563430001185945,1576,0.0000781935849753748,0.0000738859928447994,0.0000390967924876874,0.0000421145561009984,0.0000438474575070334,0.0000440566116754087
